6860782,6.066666666666666
6860794,2.4
6860806,5.8
6860818,4.466666666666667
6860830,10.066666666666666
6860842,-3.8
6860854,3.1333333333333333
6860866,-6.0
6860878,-1.5333333333333334
6860890,6.466666666666667
6860902,-11.4
6860914,14.6
6860926,10.133333333333333
6860938,-1.4666666666666666
6860950,2.466666666666667
6860962,-10.2
6860974,1.4666666666666666
6860986,-12.533333333333333
6860998,-9.866666666666667
6861010,-13.0
6861022,4.066666666666666
6861034,-7.333333333333333
6861046,2.533333333333333
6861058,-7.8
6861070,-18.2
6861082,19.666666666666668
6861094,-1.1333333333333333
6861106,-11.066666666666666
6861118,0.5333333333333333
6861130,-10.6
6861142,-9.8
6861154,-5.4
6861166,-3.466666666666667
6861178,20.333333333333332
6861190,-13.8
6861202,-4.6
6861214,-0.26666666666666666
6861226,-3.1333333333333333
6861238,-14.4
6861250,20.933333333333334
6861262,6.533333333333333
6861274,-13.0
6861286,9.0
6861298,-6.733333333333333
6861310,-19.2
6861322,-20.2
6861334,8.933333333333334
6861346,-5.266666666666667
6861358,3.7333333333333334
6861370,-1.1333333333333333
6861382,-12.533333333333333
6861394,-10.2
6861406,-2.4
6861418,6.533333333333333
6861430,2.533333333333333
6861442,-12.933333333333334
6861454,-7.466666666666667
6861466,17.666666666666668
6861478,0.8
6861490,14.4
6861502,10.733333333333333
6861514,2.533333333333333
6861526,-0.6
6861538,2.466666666666667
6861550,18.866666666666667
6861562,-2.8
6861574,-9.0
6861586,6.933333333333334
6861598,-4.133333333333334
6861610,-13.866666666666667
6861622,-11.666666666666666
6861634,38.13333333333333
6861646,9.466666666666667
6861658,-20.866666666666667
6861670,3.6
6861682,6.066666666666666
6861694,-5.866666666666666
6861706,6.333333333333333
6861718,13.866666666666667
6861730,2.6
6861742,-6.133333333333334
6861754,-2.2666666666666666
6861766,-1.0
6861778,17.4
6861790,-10.466666666666667
6861802,6.8
6861814,-8.6
6861826,-21.666666666666668
6861838,-11.466666666666667
6861850,16.066666666666666
6861862,0.8666666666666667
6861874,0.4
6861886,-0.6666666666666666
6861898,-3.2666666666666666
6861910,2.533333333333333
6861922,-0.2
6861934,8.733333333333333
6861946,1.2
6861958,1.6
6861970,-1.2666666666666666
6861982,-8.533333333333333
6861994,-2.3333333333333335
6862006,-7.8
6862018,-13.466666666666667
6862030,1.3333333333333333
6862042,18.133333333333333
6862054,-21.466666666666665
6862066,-19.866666666666667
6862078,-13.6
6862090,-4.333333333333333
6862102,3.466666666666667
6862114,-11.0
6862126,3.1333333333333333
6862138,10.333333333333334
6862150,-4.933333333333334
6862162,-24.533333333333335
6862174,5.666666666666667
6862186,15.466666666666667
6862198,5.866666666666666
6862210,-2.6666666666666665
6862222,-5.933333333333334
6862234,13.6
6862246,3.8666666666666667
6862258,-19.8
6862270,15.6
6862282,2.0
6862294,-7.066666666666666
6862306,-12.266666666666667
6862318,20.333333333333332
6862330,-1.8666666666666667
6862342,13.733333333333333
6862354,-11.533333333333333
6862366,14.133333333333333
6862378,7.8
6862390,-15.4
6862402,10.4
6862414,-4.4
6862426,-8.8
6862438,-7.333333333333333
6862450,-21.533333333333335
6862462,9.333333333333334
